400 79500
342 92 2
360 53 4
4 340 10
64 130 6
282 367 8
258 171 5
15 298 6
269 183 8
252 219 6
196 163 5
288 251 6
233 14 4
174 103 7
382 282 3
302 170 3
270 101 1
269 236 10
383 141 6
55 329 2
114 282 6
22 155 8
84 36 3
145 212 6
236 76 4
71 88 5
277 69 9
168 8 9
253 247 8
384 60 4
193 63 1
365 295 2
116 229 10
67 337 1
107 82 8
222 295 7
260 273 4
299 293 1
32 169 9
42 207 4
12 187 2
199 196 9
273 346 5
20 281 3
334 266 6
103 81 10
100 66 5
310 42 4
193 376 8
187 56 10
349 327 6
118 44 2
35 80 4
144 362 3
374 40 5
122 255 6
384 307 1
70 325 7
195 141 10
320 100 1
305 268 3
311 292 5
376 10 6
373 184 10
51 40 2
167 8 8
263 325 9
141 233 4
166 238 6
229 111 10
148 271 9
51 112 3
181 293 5
126 230 8
35 358 7
35 219 9
104 6 4
92 221 10
169 386 9
35 73 2
364 118 10
100 226 9
279 167 6
116 51 1
87 56 4
376 303 3
128 232 10
365 374 9
39 134 2
271 274 8
215 326 2
299 269 9
210 360 7
99 376 10
389 74 6
49 155 2
284 111 6
257 62 10
108 349 7
342 352 8
247 355 9
268 203 3
372 367 1
36 235 10
104 57 4
339 143 6
398 298 4
72 184 3
194 361 1
86 182 1
242 169 8
319 92 7
311 353 1
385 255 1
123 34 9
120 31 3
157 296 3
286 268 6
290 300 7
151 317 3
273 89 4
324 347 5
147 307 2
202 312 9
396 136 9
19 344 10
251 96 6
221 342 4
144 163 4
141 55 9
365 116 7
353 63 5
303 309 4
181 297 5
180 155 6
280 299 2
26 320 1
335 190 9
389 299 5
378 49 4
113 12 4
203 351 10
110 105 5
242 159 4
51 235 6
254 186 4
159 154 8
205 28 6
114 121 5
309 314 8
287 59 10
307 290 3
105 313 9
322 83 10
340 31 1
336 189 5
35 389 2
228 374 5
178 328 5
49 92 4
151 287 8
60 66 1
132 272 6
164 104 2
348 145 9
131 32 1
159 209 10
396 384 1
61 103 8
321 203 6
105 68 4
366 121 9
158 283 1
162 358 7
174 139 3
327 391 7
122 165 5
363 296 6
214 230 8
146 150 4
242 263 4
257 295 7
258 223 1
374 215 6
263 80 8
135 269 8
8 345 4
32 274 10
113 395 2
193 314 1
25 74 7
42 299 9
149 314 7
94 235 8
56 0 3
291 151 4
120 246 6
75 194 7
287 89 3
182 126 7
125 74 8
246 291 8
25 315 4
304 177 5
356 142 6
7 106 9
105 106 9
47 275 8
255 373 7
111 393 7
160 217 5
176 182 9
53 355 2
83 74 7
139 168 2
368 124 6
369 84 10
324 166 5
25 298 3
236 4 8
67 298 10
205 21 7
212 225 6
288 275 7
305 259 10
188 24 7
201 86 8
298 186 4
231 302 10
242 339 3
28 289 3
250 93 10
166 228 6
186 16 6
101 152 3
397 339 4
54 22 2
313 299 1
72 310 3
143 296 2
27 17 10
314 340 1
114 235 9
85 48 6
387 106 8
282 386 7
187 83 3
397 74 1
325 29 4
370 217 9
265 35 5
186 174 6
281 110 8
283 323 4
334 302 3
47 58 10
231 397 8
363 134 5
317 299 7
271 71 9
399 372 1
35 199 10
45 186 2
22 270 1
263 66 9
239 186 7
74 82 2
219 177 4
252 82 10
200 294 8
174 192 3
258 388 8
153 35 2
236 98 2
99 126 9
102 114 6
248 162 3
139 260 3
52 228 8
183 55 5
252 333 5
323 329 7
96 15 8
98 152 3
32 394 3
62 243 6
47 326 1
255 34 9
391 197 2
158 20 4
322 390 8
363 191 9
81 148 5
386 276 9
175 297 1
324 326 1
97 39 4
309 79 5
21 202 4
267 391 6
283 168 1
182 235 8
276 397 9
200 108 9
358 345 5
222 22 10
70 118 6
220 197 9
395 286 10
335 357 7
187 390 4
119 6 7
315 133 1
301 116 5
40 101 6
44 85 2
268 150 10
145 227 7
288 114 7
368 80 5
324 383 7
230 138 2
132 52 3
191 195 1
200 126 10
364 226 7
57 371 7
380 184 1
383 179 3
47 294 9
284 332 1
37 318 8
211 137 5
304 328 4
351 338 8
394 376 2
195 5 2
300 2 8
224 339 6
211 209 3
308 358 9
76 290 9
296 369 4
132 304 2
93 108 6
168 46 2
161 117 5
281 127 5
260 213 4
56 342 6
109 97 3
88 13 2
242 69 2
339 295 4
150 62 9
240 330 2
398 241 4
364 315 10
216 54 7
189 384 6
272 2 3
136 367 4
123 109 8
293 152 6
275 6 6
267 157 5
93 172 1
157 196 1
352 190 6
252 353 2
345 128 3
275 190 9
352 114 7
155 241 4
186 253 10
207 106 1
93 177 9
49 253 6
378 179 1
277 214 3
286 5 10
191 41 7
168 371 5
17 53 7
127 353 10
202 307 5
285 214 7
318 357 10
284 337 5
215 316 10
386 257 5
395 99 5
338 332 5
46 390 9
54 44 6
366 180 5
145 41 2
388 204 7
345 153 5
165 372 7
77 146 6
96 160 9
81 125 6
378 66 5
344 4 7
325 179 10
358 77 10
61 253 10
264 208 5
217 73 9
32 73 5
310 217 10
120 271 10
225 29 4
93 217 6
236 138 10
54 84 10
88 312 1
33 184 10
256 300 5
92 11 2
283 287 8
206 170 10
49 284 10
183 25 2
242 196 8
305 210 6
397 118 5
179 273 7
283 238 7
139 376 8
369 231 7
358 238 10
171 40 1
149 249 8
226 73 7
229 38 2
160 195 10
63 57 4
279 160 8
200 393 3
269 41 9
242 394 8
216 239 1
214 79 4
158 131 1
200 268 2
294 254 8
135 105 7
305 372 2
267 263 1
95 322 10
109 5 7
74 287 1
216 57 6
276 224 3
142 180 4
382 375 2
396 347 7
381 148 10
42 93 9
121 378 8
397 63 9
323 178 6
57 224 5
271 110 10
60 17 4
205 272 7
67 142 10
284 38 5
14 191 3
117 259 3
155 142 2
283 319 2
140 369 9
158 397 7
164 259 9
20 219 3
317 203 6
38 237 4
134 339 10
85 292 7
212 354 2
307 144 8
261 173 7
266 125 9
302 237 10
269 90 4
101 279 10
190 135 6
249 305 2
157 322 4
306 17 1
387 67 7
235 264 7
373 268 6
377 335 4
311 259 5
210 375 3
261 146 10
253 338 3
8 290 6
210 224 7
126 217 9
257 244 2
46 147 9
390 340 3
378 210 8
173 186 10
93 120 5
3 183 6
36 12 10
152 316 7
293 74 2
180 206 8
14 255 1
391 371 10
131 156 9
278 259 5
141 349 10
215 383 9
148 72 7
182 305 4
214 152 8
173 367 8
379 255 5
239 223 5
332 367 8
234 392 7
219 152 6
132 289 5
54 1 6
388 358 10
337 249 8
275 141 9
339 252 10
378 295 2
157 24 8
267 41 3
395 81 9
147 379 1
98 136 1
61 193 3
70 105 3
232 259 7
346 85 2
83 10 8
377 241 3
285 235 8
106 229 1
368 220 8
392 338 3
67 308 8
356 385 5
353 352 4
132 239 2
293 106 6
148 132 2
195 278 6
39 68 3
160 21 4
270 244 1
241 297 7
148 283 8
53 73 9
200 183 6
166 218 2
285 188 4
378 351 9
96 25 1
126 216 7
199 381 6
326 13 8
211 121 2
367 112 6
366 381 1
10 129 4
170 292 10
284 396 5
217 9 5
218 122 3
397 106 5
258 296 3
245 253 4
202 167 5
57 209 1
147 199 4
184 56 9
149 334 4
93 134 3
33 271 8
373 231 4
381 172 1
387 296 8
367 231 1
207 5 10
65 9 6
334 222 9
379 95 8
57 56 5
336 196 9
98 249 10
323 185 2
276 128 8
236 59 6
44 214 7
291 44 5
170 1 9
375 156 1
146 67 3
358 37 5
94 271 3
263 361 5
354 377 4
317 224 10
171 315 7
291 72 8
260 111 6
42 363 3
87 85 2
80 227 5
251 26 9
46 269 5
16 243 6
187 268 7
13 345 3
300 195 6
178 261 8
103 386 10
325 85 5
224 334 10
278 391 10
156 288 3
190 99 3
289 31 6
325 293 7
205 75 1
185 327 2
393 7 4
70 358 3
379 160 4
289 226 3
199 136 1
25 120 8
285 125 1
69 100 3
287 325 2
3 224 10
317 119 5
79 110 7
294 296 4
173 192 2
367 364 3
160 224 5
255 374 2
303 85 3
285 97 10
234 391 9
11 286 10
211 194 3
351 11 1
224 219 7
258 251 2
112 306 4
170 388 9
152 396 3
172 278 1
194 136 5
28 185 4
45 59 9
35 208 5
263 207 2
241 342 8
174 201 10
197 13 4
382 52 4
361 317 5
110 288 2
165 140 4
159 65 7
315 310 2
331 151 9
112 80 1
217 129 3
70 114 9
380 290 2
111 168 8
92 151 10
121 67 10
134 61 8
143 126 5
106 127 1
64 266 3
89 138 8
146 387 6
58 256 9
81 303 1
16 40 1
382 303 1
280 6 8
134 114 2
66 206 5
98 229 7
293 326 3
172 129 10
195 105 6
347 232 5
9 387 5
182 142 3
137 159 6
164 2 4
343 321 10
352 336 3
112 271 5
269 35 6
201 89 4
91 4 4
224 26 2
338 118 1
150 386 3
56 200 7
95 21 7
356 321 4
356 349 3
294 53 9
232 60 10
65 177 9
181 135 10
348 115 2
277 294 9
370 180 3
113 319 10
291 318 3
83 32 10
380 376 2
214 272 2
7 22 5
188 5 2
219 320 6
33 179 9
283 101 2
214 76 10
300 222 2
317 275 1
377 209 6
280 220 6
376 290 3
189 361 2
12 75 7
298 3 2
89 261 8
326 330 5
301 38 2
286 201 5
120 323 7
87 86 8
237 288 1
315 368 10
78 184 7
280 52 1
264 388 1
264 344 3
372 315 4
20 93 5
21 92 3
293 395 10
373 225 2
278 182 3
265 334 4
92 265 3
16 376 8
236 63 2
156 1 2
215 18 8
211 65 1
108 169 2
399 236 3
68 102 2
376 104 4
241 221 9
181 56 4
330 59 1
130 272 4
278 341 4
126 18 5
395 182 8
131 371 3
16 322 2
93 106 8
291 85 1
352 255 1
130 176 9
218 39 7
346 341 9
344 212 8
333 74 3
152 69 10
347 366 6
362 138 9
61 237 5
322 239 1
98 298 2
208 8 1
8 87 4
323 336 6
374 257 9
23 301 8
64 320 1
202 364 4
60 156 10
129 303 3
210 160 1
345 175 10
339 236 6
113 17 4
255 153 1
350 260 8
256 163 7
85 361 9
349 388 2
275 28 4
242 17 1
154 74 1
63 11 9
143 82 7
44 290 9
12 33 10
332 7 8
39 265 2
258 193 6
88 105 1
170 337 4
257 323 8
20 100 4
25 362 8
132 242 7
23 91 7
179 279 4
151 327 3
325 387 5
73 123 2
207 129 7
331 291 9
178 172 9
16 224 1
277 356 5
314 39 4
227 66 5
45 374 1
212 264 3
25 302 7
359 198 4
83 387 7
215 334 8
211 276 3
377 237 1
71 226 7
389 192 2
104 226 3
224 373 6
238 110 9
164 102 5
119 218 8
18 363 8
218 84 5
363 190 4
263 119 6
229 232 2
170 325 9
78 318 3
138 308 9
105 143 7
351 299 6
40 187 5
238 190 3
46 293 4
5 334 2
124 110 8
39 94 5
388 249 5
157 35 1
30 132 10
368 264 4
139 213 5
99 7 3
353 146 2
294 336 10
81 394 7
387 117 2
399 220 7
83 91 4
358 242 9
327 251 2
201 230 3
294 231 3
57 65 5
92 100 3
102 211 10
173 346 3
172 245 7
339 141 10
146 281 8
136 213 5
60 163 6
344 216 7
98 141 1
193 397 5
43 218 7
207 247 3
137 283 7
261 349 9
44 129 7
236 310 10
322 60 5
7 81 2
235 44 10
145 105 5
209 179 2
241 373 7
48 138 8
300 292 10
297 269 8
386 313 4
298 194 8
51 220 9
379 205 1
271 27 5
35 248 5
105 174 6
248 74 5
39 312 8
155 198 9
336 179 10
99 40 2
104 98 8
155 77 1
40 73 4
386 273 3
272 258 1
1 293 8
393 337 8
76 369 3
98 73 3
71 318 7
29 366 2
270 226 4
369 344 8
15 85 9
216 120 6
382 243 4
385 291 7
222 252 7
277 310 6
386 265 3
339 191 6
6 200 2
38 234 1
265 344 4
141 65 6
385 93 1
115 132 9
168 71 4
228 20 6
103 152 4
133 233 7
306 131 4
4 186 3
236 394 4
61 117 6
266 328 3
77 235 5
10 177 8
205 69 5
268 371 2
340 76 8
288 239 6
142 96 6
381 338 8
249 7 7
376 365 6
63 331 10
149 302 1
154 339 8
182 342 5
207 355 9
288 188 9
356 110 3
217 320 2
348 141 2
139 251 8
43 21 10
12 390 1
363 30 5
69 250 9
153 257 9
331 344 9
160 113 5
249 192 9
321 198 1
19 125 5
61 151 4
39 92 6
25 250 2
244 387 2
82 167 10
46 47 3
87 98 3
394 359 8
274 34 7
101 94 6
191 396 6
253 308 1
236 294 6
248 242 3
46 62 10
17 105 6
310 218 2
12 230 4
6 77 5
217 153 1
135 37 10
112 32 6
307 350 1
160 338 2
111 52 3
326 299 7
396 156 1
113 298 3
323 345 6
96 201 2
249 234 6
353 209 1
141 77 6
34 278 4
212 232 1
339 298 6
96 242 10
287 290 2
369 206 2
142 105 8
243 383 6
304 248 2
150 215 9
43 175 7
174 22 8
273 5 4
109 172 7
216 309 6
67 140 7
130 28 3
188 275 9
246 107 9
187 298 8
147 173 7
65 108 1
139 306 10
355 95 9
144 185 7
374 265 7
150 66 6
84 147 10
277 235 2
186 320 8
366 182 4
62 308 1
293 126 7
194 7 5
72 89 10
180 383 2
166 346 3
172 176 4
345 95 10
69 309 3
238 300 2
338 296 8
288 150 2
191 150 3
66 381 6
204 360 7
136 157 2
259 94 10
323 62 9
18 77 6
162 120 10
59 298 9
373 198 9
391 191 8
68 58 1
352 62 2
305 42 8
28 126 5
57 119 7
225 380 2
377 231 9
101 133 8
388 38 10
308 217 5
228 291 5
164 303 1
214 120 10
26 321 7
108 51 7
396 18 2
376 105 5
376 19 5
59 38 2
377 139 6
147 211 9
252 287 1
119 341 5
269 222 3
398 377 6
198 87 1
296 312 2
112 149 5
104 307 3
99 113 7
135 243 8
33 123 1
106 28 10
59 31 8
40 21 5
322 280 9
55 68 7
301 163 6
166 292 6
324 202 3
90 187 4
237 266 6
24 341 1
253 339 3
3 302 7
234 175 2
8 54 10
184 199 5
281 362 7
123 37 8
378 199 1
359 306 5
267 243 3
256 12 3
107 91 6
77 131 6
70 348 9
139 47 1
53 199 4
382 279 3
79 268 7
159 183 2
214 235 5
179 237 7
39 67 7
78 281 1
352 298 9
59 136 3
48 268 8
315 322 9
186 395 8
359 383 5
390 190 1
236 181 6
399 353 5
109 236 3
294 203 3
365 121 8
231 170 7
370 38 8
20 268 6
24 17 2
325 376 6
373 350 7
167 323 5
321 389 7
138 39 8
215 261 2
47 171 10
260 398 10
150 6 10
331 359 2
108 49 8
198 117 4
96 150 3
136 244 9
347 69 5
275 390 5
272 166 6
319 70 2
341 279 5
158 93 2
365 45 8
203 149 4
195 34 8
279 184 9
155 68 6
102 37 8
178 287 6
208 98 6
239 154 1
214 305 5
64 343 4
37 336 2
76 137 1
338 149 2
388 320 10
336 78 7
369 230 7
51 331 7
213 159 6
226 194 1
183 254 8
154 384 6
15 276 9
129 120 1
238 218 6
302 112 5
161 223 5
225 347 9
29 157 8
339 359 4
8 351 5
154 305 3
23 145 1
215 363 3
35 152 6
193 197 6
186 60 3
181 242 7
280 353 9
238 330 7
134 297 6
25 200 1
158 278 4
19 161 9
254 242 3
160 293 3
109 232 2
377 208 7
116 238 5
305 277 1
296 237 10
296 233 7
154 358 2
64 136 5
242 304 7
305 164 7
299 20 3
202 258 3
239 189 10
219 247 2
389 349 3
274 330 2
244 311 6
19 263 2
5 275 8
277 345 1
108 62 2
382 16 9
233 230 4
364 141 6
60 180 6
110 77 7
57 75 7
397 334 3
100 349 9
390 255 5
14 368 6
206 245 1
24 86 5
265 106 2
69 271 9
251 25 6
138 340 1
89 256 2
354 244 2
2 52 8
202 371 7
80 16 7
351 152 9
62 4 4
69 222 2
236 137 6
291 69 10
168 296 2
172 269 5
395 185 6
197 54 4
251 188 6
381 389 7
238 290 7
382 364 7
384 273 4
291 265 9
300 114 5
237 312 5
142 216 5
216 164 5
189 13 9
306 319 6
366 200 1
143 44 2
31 349 4
353 276 3
399 140 4
232 180 4
224 0 6
23 179 3
346 276 2
88 211 10
31 52 10
129 307 6
220 183 4
377 187 6
146 230 5
99 295 8
180 313 1
204 357 3
366 30 3
289 104 3
374 205 1
342 31 7
314 203 5
320 396 6
165 342 9
52 205 9
153 360 7
359 8 2
295 344 1
326 266 7
244 332 6
135 62 3
390 207 2
85 86 4
341 300 7
199 14 8
168 387 8
370 388 7
314 202 9
85 323 5
295 220 3
345 248 9
76 115 5
48 174 5
352 198 5
198 109 2
285 10 10
119 389 2
187 201 9
380 143 7
278 312 1
361 268 1
34 335 3
227 54 6
315 162 2
301 107 8
40 11 1
339 121 6
123 201 7
169 319 5
234 230 3
156 266 1
51 118 10
307 96 2
145 208 2
378 166 2
283 291 9
255 202 6
158 314 2
184 137 7
346 120 6
159 390 10
86 368 4
177 72 8
154 277 9
340 380 3
152 13 8
171 251 10
190 36 2
136 203 3
276 9 10
66 212 3
329 114 8
8 41 4
98 131 1
115 237 10
98 395 9
223 50 8
120 297 2
286 140 10
356 377 8
297 329 8
344 71 8
159 251 7
224 370 10
182 44 8
13 36 8
350 6 7
15 21 6
51 250 5
15 299 5
83 44 10
260 395 9
304 173 5
61 91 3
349 259 1
190 313 2
40 308 1
47 381 1
131 397 3
331 353 9
359 371 9
67 226 3
166 97 8
291 335 4
104 345 10
208 173 4
356 315 9
243 35 3
151 189 3
30 238 6
230 295 7
342 314 8
189 162 9
333 71 6
298 375 8
35 181 9
361 159 9
226 217 6
218 172 3
379 23 6
241 64 1
19 152 2
318 261 5
325 249 7
116 162 4
385 82 9
346 189 7
132 250 1
24 81 1
232 361 10
160 76 3
291 332 3
215 227 5
157 293 7
305 50 8
10 271 7
63 176 3
40 54 6
288 227 5
322 250 1
296 102 1
367 290 1
365 332 5
297 141 9
70 93 10
375 337 4
221 3 10
285 86 2
212 88 8
97 25 8
125 254 3
140 339 1
36 62 4
196 230 4
5 243 10
36 336 3
186 185 8
205 62 8
203 214 4
165 201 1
208 10 8
224 321 2
268 167 4
323 252 2
13 261 2
158 394 3
23 312 1
101 79 7
192 93 3
387 355 5
8 281 1
64 101 8
242 80 8
264 207 6
176 17 10
353 284 3
255 44 2
250 150 9
236 134 9
9 303 6
281 267 1
243 270 8
35 331 2
187 253 10
11 370 9
202 96 4
394 308 2
84 396 9
281 196 10
138 204 1
194 49 4
94 253 2
357 329 3
219 159 7
89 335 3
319 103 4
393 109 1
327 276 6
80 267 10
186 324 4
342 86 4
164 18 5
379 350 4
11 191 6
351 276 4
137 202 7
43 382 3
3 284 4
394 83 4
292 66 4
395 275 10
40 158 2
46 54 3
331 105 9
141 74 2
245 95 8
159 216 9
180 67 6
281 367 4
53 376 8
392 59 8
61 238 9
2 187 4
86 130 9
74 246 6
308 115 10
72 231 10
49 205 6
111 343 10
165 178 2
163 269 7
227 114 2
50 146 2
321 239 10
125 397 1
36 90 4
186 7 3
124 377 5
138 267 2
9 272 4
333 147 10
88 241 5
153 170 10
230 231 8
357 211 6
68 187 7
113 22 9
84 31 1
277 278 1
343 254 6
64 77 6
299 333 6
356 254 6
104 227 2
209 99 5
226 240 9
140 198 7
228 293 8
330 380 1
130 256 10
244 86 3
43 368 7
61 236 6
238 93 9
222 91 2
325 66 3
31 217 2
291 154 7
150 261 5
322 192 8
73 372 6
179 230 4
304 315 8
286 163 1
260 166 5
120 385 7
134 90 7
296 6 6
292 17 4
316 343 2
55 132 1
336 378 1
65 253 1
3 354 4
181 323 9
184 170 1
245 3 8
386 115 9
362 27 4
6 207 4
74 30 8
56 256 2
241 196 10
360 275 6
83 180 5
154 356 2
56 224 10
95 371 5
271 195 3
268 394 10
341 250 10
47 340 6
199 217 5
185 111 5
40 283 3
230 177 6
329 118 7
48 220 9
33 268 4
85 376 8
63 365 5
212 35 5
362 301 10
72 188 5
367 266 2
257 252 7
252 17 1
38 224 6
100 90 2
387 240 1
212 189 4
20 270 10
178 343 2
172 185 9
325 217 8
27 166 5
331 251 4
200 173 10
70 193 5
25 137 2
313 77 1
3 22 7
46 357 7
59 26 1
156 304 9
39 122 6
364 109 1
9 235 7
256 394 3
121 124 8
150 120 4
119 308 10
219 308 9
90 368 7
392 31 6
104 95 8
48 50 6
105 320 5
297 302 3
26 56 2
184 131 3
303 222 2
236 204 6
229 288 3
338 131 2
255 205 4
137 233 4
50 29 5
36 163 8
215 26 1
76 98 7
396 204 6
28 29 4
115 50 8
118 392 3
202 148 9
315 42 1
157 27 5
243 146 9
290 61 2
115 119 7
114 275 7
326 83 3
42 68 2
183 182 8
39 289 9
73 244 2
104 49 10
201 140 9
150 251 5
278 381 7
308 243 5
202 165 1
332 207 2
335 139 1
109 388 1
191 50 10
390 274 9
236 274 6
12 137 10
189 210 10
5 333 10
184 213 5
377 286 7
188 186 3
122 290 2
157 38 6
313 241 2
317 343 5
93 118 4
297 84 7
133 297 1
132 118 10
365 99 8
394 118 8
325 321 9
356 264 4
149 53 3
132 111 5
196 333 7
344 63 3
159 214 6
22 243 10
123 325 5
29 177 10
358 141 5
308 181 8
270 185 8
225 298 9
173 258 3
86 262 6
369 161 8
123 89 4
132 264 4
20 285 3
213 293 5
49 236 10
18 73 7
278 396 7
356 30 3
305 7 1
92 104 10
299 60 1
19 14 1
13 57 8
169 57 4
206 325 3
357 48 10
192 21 4
319 173 6
150 101 6
303 132 9
61 388 4
396 277 4
87 295 5
370 141 4
398 302 10
371 209 3
209 380 7
306 152 5
272 276 5
195 181 9
84 146 10
97 1 6
165 96 3
135 375 5
102 379 7
341 139 8
207 171 3
117 34 8
366 363 8
124 56 4
344 213 8
252 300 4
348 119 7
394 42 1
70 115 3
205 0 5
188 82 3
228 269 9
43 224 2
235 93 8
156 51 4
323 304 9
254 190 9
50 170 7
139 151 1
288 313 9
163 197 3
310 398 6
104 328 6
206 214 4
292 27 6
163 341 6
148 295 4
386 307 7
52 268 8
174 141 6
291 347 7
121 86 10
199 162 9
81 79 2
368 222 3
191 335 7
173 349 6
246 68 6
385 138 10
127 362 9
386 46 9
373 282 10
295 85 8
370 213 10
376 385 9
168 206 9
247 172 7
398 8 5
183 397 2
331 282 7
52 190 1
287 332 8
84 76 4
243 149 4
169 312 2
224 148 4
276 296 5
261 54 7
310 371 1
29 159 3
394 8 2
82 311 1
368 149 5
381 15 1
265 182 9
173 354 10
331 355 7
7 134 2
178 392 7
125 188 6
358 13 6
191 206 8
256 324 9
93 324 5
105 300 4
315 66 2
318 337 1
36 124 10
390 370 3
47 63 9
224 45 9
361 310 9
86 51 6
94 301 1
151 262 8
48 3 4
34 366 5
263 150 7
366 367 7
67 99 1
103 289 4
286 360 3
227 8 3
191 302 10
206 163 7
309 52 8
38 353 6
358 66 1
245 135 6
197 235 6
119 333 4
50 112 5
115 191 7
2 396 2
26 65 1
316 26 8
95 332 5
131 341 5
18 369 4
85 287 3
308 174 6
323 48 1
116 291 4
202 330 6
25 290 7
286 351 3
374 151 5
392 360 10
80 297 4
245 280 6
146 355 9
324 138 6
15 115 8
287 187 6
6 130 4
111 300 2
6 15 6
27 326 8
82 261 10
13 289 3
213 193 7
197 73 2
321 143 3
199 124 4
179 228 4
211 125 6
130 46 9
125 42 7
345 193 5
298 4 9
269 40 2
93 208 2
216 280 4
129 110 7
39 111 5
73 308 2
54 365 5
211 33 9
45 232 5
26 312 5
369 205 10
18 145 6
265 73 3
206 335 5
309 291 7
383 72 5
254 331 1
88 103 1
127 248 6
107 76 7
335 198 7
389 57 9
98 365 4
17 16 7
281 26 4
354 153 4
148 385 3
397 172 10
128 343 7
69 238 8
299 289 1
