300 44000
54 42 4
181 183 10
56 248 7
206 77 8
148 121 1
120 125 8
172 231 5
57 103 7
120 12 4
160 162 2
102 163 5
78 220 4
67 199 3
168 83 3
32 279 8
232 30 3
284 105 2
258 152 3
203 146 4
104 7 6
128 160 10
133 57 4
125 60 2
285 180 6
127 148 3
204 227 6
111 14 9
266 69 1
9 112 8
256 33 10
230 219 3
228 84 9
207 91 8
134 68 8
18 215 6
296 274 5
212 276 10
183 194 9
295 269 7
53 182 7
285 102 9
36 172 9
236 183 2
289 218 8
72 9 1
255 134 6
298 49 4
165 50 10
168 66 4
287 55 9
121 280 1
45 291 3
172 38 1
51 155 10
67 233 10
18 47 3
199 246 5
47 64 6
142 201 2
232 171 4
195 190 2
181 132 7
2 142 2
36 257 3
251 183 9
247 210 5
230 262 5
12 259 1
208 213 5
91 260 4
285 278 1
43 292 5
22 53 7
104 72 8
62 70 7
230 30 1
293 11 3
225 11 3
138 2 8
225 146 7
42 9 8
88 84 1
155 41 9
132 146 7
124 81 8
244 262 9
293 98 6
218 49 2
175 186 3
178 152 4
211 127 10
12 296 5
142 177 5
188 93 9
198 205 8
103 285 8
0 224 8
177 221 9
202 190 4
27 257 6
171 188 5
54 270 3
177 18 8
28 4 7
262 68 1
92 229 8
105 39 6
114 116 9
153 267 5
134 20 2
112 56 4
24 80 2
33 112 1
258 257 4
291 289 4
169 158 1
287 164 6
163 51 1
219 254 6
58 149 1
77 78 2
121 87 7
250 30 4
145 282 10
62 52 7
283 43 6
280 181 5
172 298 9
85 47 8
54 241 6
191 133 5
297 148 10
237 51 10
133 281 9
19 32 8
277 133 1
60 37 5
94 153 2
35 221 2
96 175 1
77 288 3
177 280 6
70 15 2
72 286 10
200 99 6
272 59 10
223 286 6
179 18 9
286 59 8
139 77 5
299 73 4
223 143 1
33 219 9
185 263 9
234 166 4
5 55 6
289 229 5
73 48 7
205 235 2
13 37 9
296 144 2
39 193 3
23 79 1
252 265 4
19 21 6
87 259 6
156 21 9
96 54 8
228 1 3
216 203 2
240 69 3
58 51 9
8 205 2
201 45 6
295 14 1
107 67 8
158 154 6
19 230 9
284 107 10
183 42 1
27 183 7
36 89 10
5 90 8
216 52 5
18 146 9
187 202 10
191 259 3
193 102 5
263 75 4
33 235 2
285 72 3
115 213 1
149 108 2
173 175 9
299 247 9
16 19 5
266 141 2
188 142 4
193 287 6
9 294 3
182 187 7
218 115 1
157 267 4
248 190 9
23 119 10
76 264 8
14 86 3
95 274 10
109 235 4
122 4 5
270 212 6
11 154 9
19 247 1
112 129 5
243 131 7
86 271 5
109 255 7
30 36 1
81 239 2
219 233 9
256 286 6
187 146 7
9 36 10
215 7 5
30 289 10
109 79 2
247 137 4
213 283 9
255 223 4
220 191 7
151 133 1
115 32 2
192 22 7
188 186 9
144 149 10
243 93 9
143 29 8
49 17 9
213 212 2
216 264 2
102 206 5
94 72 2
69 289 2
148 116 10
99 168 4
152 266 6
64 110 8
83 244 4
59 139 5
183 170 3
126 99 6
242 217 10
291 237 2
21 240 9
215 147 10
240 37 9
181 277 2
138 217 1
158 172 1
73 94 6
273 227 9
19 232 2
159 92 4
202 140 3
177 106 3
278 126 8
7 274 3
252 147 8
20 23 8
263 186 10
4 79 10
67 223 3
63 167 6
67 75 8
203 115 4
15 66 6
158 39 3
235 216 8
214 213 9
15 2 8
282 205 5
36 214 1
197 177 3
228 218 6
179 42 8
262 0 9
0 120 7
174 16 1
242 65 1
287 104 3
169 130 4
63 91 8
257 261 5
121 92 4
289 70 1
294 40 1
145 91 6
87 176 7
79 39 7
45 199 3
173 187 7
77 97 4
179 256 4
122 243 4
14 248 9
83 86 9
118 20 4
263 215 8
257 30 6
31 98 7
186 140 5
146 115 4
298 53 9
186 3 10
209 210 7
121 289 7
202 177 1
141 295 7
255 108 2
213 88 6
191 44 4
159 252 9
91 257 5
257 247 3
59 18 7
62 114 8
226 194 9
120 279 2
286 159 4
167 168 1
241 298 2
107 82 4
53 80 1
35 184 1
276 158 6
68 3 8
256 26 6
52 83 2
161 21 5
187 39 7
32 6 4
291 102 8
201 47 4
256 58 4
211 224 5
1 180 3
220 37 4
297 285 10
232 257 2
37 81 7
181 169 5
283 216 4
133 242 4
39 80 10
177 92 4
171 87 8
98 14 7
205 82 5
22 120 8
62 163 7
119 213 7
12 260 1
146 135 6
289 140 8
216 88 1
19 99 2
202 173 7
22 262 3
20 10 1
201 27 9
180 286 8
126 256 6
169 171 2
18 294 5
197 70 8
134 291 5
141 4 9
145 112 7
79 125 9
197 222 8
124 147 4
286 173 3
184 85 9
77 99 2
165 130 10
132 195 4
42 205 7
23 117 5
82 4 3
106 180 8
137 181 8
122 218 8
272 198 1
195 163 6
292 72 4
87 16 4
20 8 4
136 222 3
37 200 5
261 235 1
100 255 6
21 180 10
297 184 5
297 24 4
30 165 4
210 176 9
208 284 10
163 176 4
205 211 2
45 97 8
96 248 2
202 261 8
70 6 5
102 25 4
254 247 3
141 195 10
244 265 8
137 182 7
195 73 2
224 177 2
224 162 8
285 19 1
163 99 2
225 172 1
271 267 4
54 181 9
53 39 10
291 0 5
202 39 3
198 153 5
27 280 9
78 233 7
35 106 2
276 132 10
271 295 5
185 266 7
214 243 10
184 194 8
107 220 5
12 235 8
98 114 3
247 190 10
25 224 1
92 82 6
134 192 3
104 216 8
41 71 8
8 55 2
8 238 4
128 83 8
15 137 1
127 205 8
79 97 1
262 49 9
104 265 10
246 88 9
112 257 1
104 17 5
182 119 10
172 187 5
284 263 7
27 114 2
238 155 7
120 88 5
135 261 8
273 112 4
239 164 7
181 278 10
204 265 8
141 299 6
119 132 4
162 2 2
193 188 8
57 129 1
115 264 5
123 258 10
38 7 6
128 126 5
210 8 1
159 87 6
163 104 6
247 34 3
112 220 7
198 163 8
239 107 7
102 265 6
108 23 1
58 234 3
10 218 10
19 257 8
118 220 1
274 261 10
159 14 5
295 214 9
267 232 2
226 13 10
76 149 9
177 266 1
123 11 5
36 105 2
72 221 10
3 136 10
92 172 10
26 228 9
257 271 8
72 163 10
279 155 5
154 18 7
109 135 9
139 128 9
216 6 4
41 230 4
218 142 2
238 100 4
10 79 3
104 268 8
249 200 3
55 57 5
104 39 6
207 155 5
52 221 10
8 72 7
195 165 1
63 103 6
234 177 7
210 69 5
198 298 9
197 26 7
253 197 7
144 293 8
119 56 4
218 14 8
288 253 3
246 167 3
164 8 8
20 17 3
82 75 7
214 171 4
82 216 1
250 164 4
89 142 2
168 8 8
223 205 10
286 43 1
144 116 5
240 83 3
128 17 8
252 162 4
135 120 3
151 223 2
168 299 4
88 291 5
293 210 6
14 149 3
249 96 8
42 19 2
259 91 10
132 269 7
54 208 1
264 137 10
184 188 6
44 171 8
209 208 5
56 265 1
257 107 1
60 234 9
172 238 1
213 265 2
151 59 5
0 130 1
231 207 1
32 174 4
86 197 4
83 133 5
155 7 3
221 41 3
124 36 2
200 190 10
111 226 3
95 210 1
14 199 9
88 184 9
237 13 1
137 256 6
231 266 6
36 182 2
195 166 6
163 34 7
164 77 5
188 168 5
150 6 1
59 198 7
233 160 7
276 264 5
241 242 10
187 281 6
123 116 10
246 83 4
209 142 5
95 183 8
289 80 3
58 206 4
155 124 4
89 23 2
119 269 4
68 286 8
6 221 10
163 9 8
123 223 4
227 281 5
25 17 5
129 193 6
287 230 8
3 299 10
131 28 2
11 282 9
31 99 8
70 294 9
101 244 9
121 151 6
244 104 3
181 260 10
69 32 6
284 64 10
54 16 9
82 127 1
246 227 1
157 141 4
48 220 7
70 104 7
163 29 9
240 191 3
288 37 8
147 288 3
89 232 3
73 237 8
190 288 2
256 84 5
25 140 2
110 0 2
132 34 3
124 206 10
202 290 1
30 58 7
49 208 6
106 104 5
86 290 7
122 180 6
107 296 7
31 108 1
27 165 1
106 2 7
286 133 6
75 35 8
286 55 4
194 191 2
245 287 8
188 297 6
66 173 9
53 126 9
4 80 3
37 190 1
15 273 4
212 21 9
19 213 5
112 87 8
135 95 3
157 240 7
120 149 3
104 156 6
81 112 2
202 15 3
178 167 3
33 52 2
27 109 2
273 188 10
82 185 1
1 26 1
27 205 2
28 276 6
275 88 10
102 125 9
186 279 7
28 265 5
245 215 8
156 208 4
293 68 2
195 106 3
179 174 5
48 275 3
283 241 9
49 24 3
291 288 1
3 168 9
243 81 4
107 194 5
242 214 2
45 40 4
11 144 7
215 176 2
272 166 4
143 181 7
276 92 10
138 64 4
22 59 5
82 234 4
181 238 9
38 182 7
172 161 1
77 239 8
23 182 4
121 52 8
135 236 10
217 295 8
31 28 5
180 126 6
99 152 10
137 43 6
93 126 5
210 186 2
266 247 5
120 295 5
128 274 2
40 103 7
73 24 4
156 15 10
282 286 1
287 166 2
125 235 1
231 224 6
3 250 6
37 162 8
258 3 9
289 6 2
68 36 7
180 87 5
104 241 8
92 196 7
265 3 2
220 31 2
7 167 7
174 264 3
261 106 6
233 54 4
206 231 8
122 92 1
289 63 8
48 136 8
147 126 8
55 206 3
122 199 3
120 31 7
114 231 3
85 161 10
285 270 8
262 226 6
248 55 4
237 5 3
77 209 2
284 253 4
174 209 2
292 206 1
90 254 7
9 140 1
231 73 10
78 109 8
281 29 4
27 97 9
284 86 5
156 278 6
36 72 6
132 143 7
87 195 2
194 138 10
191 7 1
37 14 4
111 1 10
198 150 2
129 119 2
278 227 10
296 261 6
145 16 9
295 179 9
246 242 3
296 14 2
267 182 8
65 111 7
141 142 6
159 45 1
72 181 9
186 38 9
72 296 6
40 259 4
20 5 6
148 139 3
141 172 10
123 161 4
193 224 2
111 134 2
15 80 8
91 109 9
211 86 2
136 106 8
98 12 10
231 211 3
287 199 7
112 216 4
286 210 2
52 154 5
182 200 4
121 171 4
109 151 4
141 84 8
171 244 5
30 272 9
0 157 8
202 263 2
27 147 10
137 234 10
140 109 2
184 94 9
155 218 3
132 14 9
105 37 4
223 149 7
70 112 5
8 186 6
227 22 3
34 215 9
108 30 6
267 16 1
20 57 6
191 106 6
194 80 2
50 45 5
158 230 10
270 146 6
126 95 6
217 4 8
86 70 1
281 11 3
61 252 1
242 127 5
223 241 8
51 45 2
92 89 4
205 57 7
192 12 7
168 62 5
282 83 3
263 34 6
240 73 2
101 32 9
297 29 2
130 136 10
90 29 8
238 47 4
162 100 10
22 133 6
151 60 2
177 8 10
29 98 6
39 275 3
105 259 6
59 36 2
234 211 5
44 101 7
123 99 8
152 96 2
97 15 5
30 98 3
174 71 4
9 49 9
138 107 9
10 285 2
14 50 6
209 122 3
52 252 2
59 47 8
177 239 6
88 123 6
11 30 10
234 180 10
239 257 8
66 133 10
151 12 2
69 85 8
35 282 10
62 131 8
197 155 8
246 280 7
10 52 6
153 74 4
250 152 9
231 129 9
290 138 8
144 264 2
31 23 8
215 230 5
110 198 9
32 14 7
199 280 7
155 80 5
8 88 7
68 76 3
125 241 5
112 118 1
177 284 10
147 16 1
289 265 5
59 285 1
16 105 7
79 8 2
155 81 9
35 259 9
129 241 5
191 234 9
87 179 2
257 184 6
176 273 6
84 283 3
107 44 6
13 93 6
291 115 10
154 293 4
28 15 9
128 203 8
12 166 3
67 196 1
267 95 5
36 169 10
168 12 2
90 297 9
226 35 8
68 31 9
241 187 3
98 28 1
65 226 5
119 27 8
64 204 5
193 136 6
187 16 9
182 234 5
55 165 3
285 225 5
290 155 4
72 4 8
69 29 10
104 229 5
35 212 5
95 179 5
115 233 6
25 28 1
258 108 1
126 241 10
252 142 10
279 22 10
250 42 1
296 283 5
46 104 4
165 144 10
82 250 10
165 257 2
97 6 2
268 13 9
98 247 2
253 155 3
117 197 6
157 88 2
275 63 3
224 13 5
253 77 9
76 102 9
143 272 10
281 43 2
163 54 8
137 3 8
113 299 6
75 116 9
127 189 3
159 34 4
240 226 10
13 111 10
244 236 2
152 139 1
128 164 3
120 269 5
27 9 5
273 220 9
184 118 7
68 131 10
267 99 4
202 134 6
239 78 6
76 38 2
31 101 10
50 219 7
15 1 2
252 138 5
210 160 6
69 215 5
207 165 5
239 72 7
267 89 8
0 143 3
155 103 5
238 195 10
39 282 4
175 261 3
186 72 1
94 196 7
78 171 5
0 23 1
223 240 5
31 289 7
212 246 2
166 110 6
248 215 9
207 182 5
181 291 9
112 41 7
261 204 4
74 171 7
226 235 7
172 297 1
65 299 9
97 271 10
186 211 3
84 76 2
63 164 8
293 134 10
271 135 4
13 285 8
15 284 9
200 281 6
178 128 7
283 81 6
150 161 1
294 187 10
269 65 2
69 195 1
246 284 2
129 279 6
38 83 4
96 241 9
283 143 9
262 290 4
101 242 6
240 248 3
137 42 7
74 119 1
151 227 8
221 131 6
271 13 1
48 93 5
258 56 4
253 56 10
111 241 6
283 82 4
42 43 2
293 127 4
242 168 10
114 219 4
278 134 2
6 191 6
270 96 6
234 248 2
250 186 2
63 285 4
238 10 2
130 57 5
62 79 1
208 236 5
164 255 7
257 86 8
6 67 8
178 5 2
234 273 10
257 289 4
227 172 10
276 255 7
141 75 10
0 87 2
108 245 7
72 159 9
8 159 2
165 140 9
1 127 7
100 73 9
202 80 10
145 164 3
234 35 2
71 227 7
144 243 3
127 9 3
141 38 9
138 167 1
211 198 9
258 94 4
9 194 4
76 225 6
294 122 6
175 60 1
258 161 5
231 248 4
55 212 1
197 289 8
256 231 1
53 133 3
193 169 1
117 257 9
200 295 3
16 21 3
81 210 4
137 261 1
275 198 9
94 162 10
225 292 5
50 1 5
111 52 7
285 96 10
278 276 1
184 221 4
71 22 3
14 184 1
8 184 2
65 15 6
217 268 4
66 44 2
279 156 6
139 252 8
141 133 5
80 296 5
264 217 3
58 163 10
222 18 9
198 114 1
184 149 6
155 47 4
204 110 2
198 97 6
218 32 7
105 228 9
174 235 1
194 225 2
82 296 5
28 234 6
32 251 9
75 176 5
255 96 8
187 30 1
284 251 8
238 221 2
162 185 6
92 137 1
260 176 6
81 258 5
167 37 5
228 259 3
298 259 1
280 4 10
269 157 10
42 39 8
44 9 4
181 290 4
182 139 2
112 49 3
227 8 4
145 189 3
29 191 5
225 105 2
66 14 5
63 230 2
85 223 9
36 20 8
255 294 9
4 266 3
34 104 5
27 159 10
74 145 7
43 253 8
189 295 2
7 231 6
126 151 5
202 129 2
11 115 1
172 72 3
85 101 3
78 75 4
104 217 2
291 39 1
214 185 3
82 2 4
99 71 4
201 251 2
266 184 2
58 66 8
2 167 4
26 126 4
234 285 3
185 93 2
126 124 7
287 254 2
193 5 4
7 40 2
2 219 7
189 40 1
131 192 2
249 272 9
158 96 1
103 274 8
285 122 4
289 135 4
77 216 8
174 119 10
204 1 9
292 234 9
287 118 8
48 29 1
167 189 2
283 134 3
269 277 2
14 81 8
216 93 1
35 268 3
79 59 8
219 295 3
2 227 9
243 43 10
155 19 5
168 67 5
210 254 2
294 210 5
66 253 3
19 196 6
161 20 3
48 91 4
190 233 8
216 20 8
236 42 3
269 145 10
98 217 8
195 223 4
138 159 1
62 194 6
40 261 9
63 38 7
275 204 2
47 116 5
241 197 4
10 248 10
278 177 6
7 154 7
41 199 3
18 279 10
128 231 3
93 176 9
198 263 1
41 286 1
222 6 5
77 34 8
36 198 2
64 59 5
109 136 3
279 98 5
153 24 5
52 192 5
200 97 10
37 172 9
201 277 1
229 51 4
258 184 4
116 11 4
19 270 2
143 151 2
176 43 9
12 280 7
214 14 1
211 104 3
273 183 8
193 275 7
24 196 10
172 143 8
223 30 9
63 138 8
30 214 4
61 295 3
126 211 3
175 269 2
43 114 7
85 258 4
265 15 10
276 86 6
140 274 4
221 138 7
272 212 2
102 175 9
106 230 7
278 147 8
275 140 9
66 103 5
256 70 9
26 64 5
97 292 2
99 229 10
296 67 9
22 151 2
71 132 2
79 168 6
159 101 10
260 182 2
177 275 10
97 290 5
18 60 1
9 260 7
233 8 1
271 154 10
228 277 3
212 127 4
88 66 4
29 154 2
167 218 1
225 174 9
1 148 3
21 226 6
153 140 1
112 283 6
99 226 6
49 284 6
132 270 10
263 232 9
73 15 9
256 181 5
210 258 3
100 109 7
270 263 7
94 155 3
48 222 2
287 141 3
296 103 6
213 298 1
241 248 10
206 120 4
191 283 9
166 91 5
178 273 2
195 265 10
231 155 6
73 49 3
66 201 5
91 2 10
211 297 1
136 167 1
265 156 3
172 169 3
56 58 2
89 87 10
193 155 7
257 284 2
39 106 7
91 31 2
282 84 9
171 193 10
196 79 1
107 228 1
36 212 9
34 124 4
101 126 8
66 279 6
179 197 4
251 38 6
220 45 6
76 31 6
256 284 8
177 219 4
254 179 4
42 193 8
236 248 8
273 140 1
204 298 8
15 177 7
271 204 6
70 23 8
253 139 1
164 129 8
186 220 5
202 155 1
262 54 5
226 86 4
282 180 7
101 249 10
265 145 9
244 198 4
115 127 1
53 26 3
245 290 8
208 191 4
196 2 4
278 265 6
157 163 1
254 47 1
220 142 9
50 113 9
183 260 3
69 122 7
178 84 4
48 62 3
95 55 10
276 101 1
237 200 2
85 126 6
198 210 5
36 50 8
46 71 7
59 241 7
175 256 6
139 89 7
299 187 10
4 252 4
116 23 7
15 244 10
247 82 4
25 214 3
90 274 3
208 287 2
26 238 4
181 9 3
42 169 1
9 67 1
273 269 7
183 293 10
271 256 5
72 257 4
264 253 1
45 122 10
198 164 10
234 143 3
111 101 7
296 16 5
139 245 6
289 203 8
187 242 8
183 33 9
287 56 4
6 104 1
53 88 5
165 277 2
224 129 10
182 274 2
252 268 4
53 258 10
273 146 8
211 4 3
290 159 8
227 153 1
238 77 8
241 107 4
25 266 8
125 298 9
170 35 3
247 77 2
228 91 5
55 281 4
282 93 7
223 237 4
183 57 6
139 114 2
281 21 5
214 60 6
206 299 4
132 77 4
225 42 1
57 31 4
108 13 8
70 259 6
125 38 1
145 241 10
271 252 3
9 104 1
138 67 3
281 42 7
260 37 3
19 283 2
100 296 10
119 92 10
27 99 6
255 245 10
232 24 1
50 158 5
158 288 8
254 78 9
298 118 4
84 109 10
232 287 2
237 49 2
131 184 1
213 110 9
180 232 7
234 77 8
62 208 4
3 28 8
274 146 1
15 7 7
90 13 4
147 127 3
14 29 7
66 130 10
41 123 2
194 59 3
202 181 4
51 274 8
209 99 8
243 272 3
0 154 2
55 9 3
83 2 3
158 178 7
0 176 6
75 73 7
278 38 6
246 259 3
276 171 7
186 23 10
243 179 9
158 275 10
264 46 9
127 134 3
296 205 2
266 244 2
12 137 3
229 266 10
116 51 2
281 78 7
217 5 5
264 143 7
165 92 2
293 192 2
101 228 8
206 114 3
163 106 1
191 281 4
173 3 3
209 111 8
125 32 8
106 241 10
112 286 1
116 175 7
229 235 5
180 190 7
70 33 4
197 218 10
268 185 6
34 220 1
293 157 4
236 185 10
243 157 8
102 251 9
281 184 5
278 203 2
97 81 6
285 245 4
288 72 8
107 105 7
137 161 5
162 124 8
186 278 8
260 151 1
181 11 10
43 188 8
240 1 7
72 37 9
2 68 6
169 135 3
126 297 4
160 49 9
287 92 7
192 241 1
130 190 10
245 127 6
273 37 7
205 159 1
29 117 9
159 289 3
9 217 1
125 29 4
154 218 3
13 84 3
276 99 2
76 176 9
5 109 2
179 102 1
153 58 8
146 196 8
0 66 3
206 87 6
78 232 9
16 184 7
188 163 4
262 24 2
196 95 2
92 102 1
31 246 4
179 263 9
44 39 2
134 259 9
10 247 5
234 130 10
119 271 8
282 75 7
238 150 1
153 19 5
253 269 3
269 2 2
16 126 4
173 67 7
247 73 1
270 280 5
192 281 6
299 122 3
108 58 3
77 245 2
188 115 10
209 86 1
250 115 7
13 136 2
43 86 9
246 100 4
209 146 6
48 160 5
118 206 1
223 97 10
143 293 5
184 57 8
6 1 8
151 214 3
275 126 2
260 36 1
23 106 3
247 94 10
149 91 2
151 104 5
225 209 6
220 63 2
31 164 5
253 234 6
80 81 1
138 278 8
38 140 10
120 212 10
99 179 8
64 116 5
6 260 1
4 273 1
96 0 7
124 235 1
256 51 5
3 239 5
61 18 2
180 96 8
135 17 6
6 12 2
271 246 7
256 146 5
162 283 9
188 57 5
174 104 10
68 115 4
297 194 4
84 183 4
285 238 10
122 228 8
136 197 3
40 77 7
160 202 6
12 160 9
82 232 10
117 261 10
134 3 5
181 246 10
50 147 10
19 179 9
36 41 4
222 111 1
239 245 10
191 149 3
265 222 9
219 39 10
245 160 7
236 169 10
225 299 1
250 206 8
262 215 7
53 105 8
142 126 6
51 35 2
271 172 8
72 64 8
135 216 9
66 176 1
245 140 5
1 255 8
173 237 10
11 155 4
71 256 5
71 3 6
44 136 4
26 208 5
252 105 3
134 34 7
128 208 6
64 169 5
48 87 7
234 202 8
149 183 4
250 24 6
61 87 1
253 221 8
283 277 1
165 264 4
228 267 3
285 253 6
250 159 8
263 170 4
19 206 1
69 124 6
120 193 3
110 188 10
147 6 6
84 70 6
0 56 1
169 237 10
73 206 3
256 164 4
144 215 7
40 161 1
204 34 9
92 117 4
21 172 5
141 267 6
238 166 4
227 154 3
283 186 6
299 103 6
267 266 4
227 57 9
191 214 1
75 258 3
199 193 6
243 288 5
146 258 3
197 3 4
8 148 5
118 104 5
55 229 5
289 54 6
135 43 7
120 278 9
191 72 7
139 280 6
221 85 8
250 44 7
130 68 5
114 144 10
181 257 10
138 298 8
11 216 6
101 294 9
242 11 1
263 141 10
85 60 1
108 76 10
56 189 3
190 259 8
70 156 2
22 60 1
283 209 10
97 113 6
201 238 1
232 61 10
161 154 6
246 68 5
35 242 8
8 217 3
288 58 3
196 247 7
254 182 5
1 51 2
184 287 5
49 103 3
267 226 9
63 46 6
288 109 9
100 86 10
136 60 7
89 186 1
181 43 6
256 61 3
287 172 9
202 139 2
269 23 2
74 167 5
160 145 6
38 32 8
288 38 5
202 196 1
150 190 5
201 49 4
88 196 5
53 141 10
172 173 1
179 82 6
160 188 9
115 232 10
274 98 6
52 155 1
129 163 1
50 287 4
134 116 8
165 213 1
235 171 7
273 139 4
209 199 4
71 59 6
280 45 4
111 164 8
149 6 8
199 29 3
31 87 5
161 212 3
273 266 6
111 279 3
116 202 8
152 119 7
56 240 5
55 168 8
233 85 7
88 271 10
201 286 4
131 196 1
135 292 6
82 249 5
46 239 4
239 167 8
110 131 6
10 221 10
249 122 7
92 18 4
240 170 3
217 271 6
89 219 10
50 277 8
102 40 10
81 248 10
223 49 4
44 32 4
262 93 10
263 205 2
273 258 4
174 165 4
170 127 2
19 13 9
19 243 10
74 229 1
88 211 10
35 99 6
139 291 1
207 136 5
187 46 5
68 187 10
83 100 6
106 184 8
40 221 3
13 137 8
265 274 10
250 205 7
76 261 1
2 34 3
104 232 8
175 68 8
235 31 8
222 33 10
202 188 6
188 38 1
259 119 10
158 166 4
8 128 3
86 278 5
139 265 6
170 191 8
166 299 3
222 154 8
186 119 7
125 23 10
7 218 1
231 237 2
119 230 2
72 157 8
34 223 9
286 37 2
204 297 3
115 110 2
32 97 8
241 271 7
252 157 7
117 155 3
285 290 4
209 240 9
260 67 10
13 253 7
229 166 2
214 28 7
284 224 5
241 289 10
19 181 9
161 262 5
25 270 6
104 223 6
12 84 10
16 258 6
189 253 5
77 23 3
293 237 7
157 128 1
106 79 4
52 106 1
204 291 6
296 228 4
163 220 2
107 100 3
236 212 1
174 289 2
116 190 7
159 117 1
133 165 5
59 28 2
56 89 1
18 245 4
288 33 9
157 4 9
106 171 4
172 125 10
267 187 10
175 30 4
290 188 7
238 11 6
145 120 3
87 40 10
134 44 4
253 9 8
191 183 1
164 237 5
204 134 5
126 62 7
57 21 8
168 288 5
67 25 9
288 194 4
274 82 2
60 69 4
112 292 9
229 78 9
273 125 1
225 161 9
41 271 2
74 14 8
108 248 5
178 252 6
174 222 10
78 205 3
207 127 5
168 0 7
48 280 5
296 295 6
52 222 3
273 231 4
81 94 1
160 268 5
66 125 2
132 272 8
129 6 1
26 181 6
203 28 8
256 172 2
245 178 5
116 187 9
168 144 3
257 145 5
260 212 4
29 2 9
210 253 9
17 58 6
287 280 1
114 269 7
82 253 9
17 106 5
292 10 2
249 226 4
100 291 2
198 281 9
238 213 7
210 152 2
137 233 9
255 98 3
3 10 10
213 25 2
45 18 1
276 246 1
299 290 6
63 133 7
89 274 6
188 60 1
175 239 10
