500 120000
204 410 604
308 375 945
3 351 149
104 150 886
2 121 809
259 281 187
253 302 636
352 473 605
87 304 81
117 499 801
34 482 947
119 430 600
62 236 37
120 123 74
38 149 550
39 220 631
67 318 511
46 81 920
4 422 257
16 39 587
88 92 891
186 442 151
8 369 294
171 323 994
164 453 503
259 289 12
80 338 529
16 270 415
300 462 631
31 182 674
85 385 440
47 69 48
93 385 696
260 341 666
56 387 291
99 356 917
117 484 112
28 46 414
333 456 529
25 50 974
206 314 16
90 184 604
97 284 427
408 428 830
47 389 586
216 422 201
123 137 73
106 446 604
122 175 550
362 405 468
241 431 921
50 476 159
347 454 539
203 492 261
59 140 683
127 327 112
105 206 982
282 483 933
161 188 290
139 366 344
60 110 298
17 124 844
365 386 75
118 491 591
74 178 288
201 233 774
370 481 715
218 415 835
294 417 903
162 479 127
302 329 547
45 303 996
20 486 768
355 416 933
360 367 427
271 366 231
307 496 290
136 490 585
36 339 850
36 407 573
169 333 74
412 463 781
493 494 867
53 115 798
130 278 699
100 466 360
263 424 104
366 377 453
133 466 131
99 360 396
131 418 800
121 309 262
44 304 259
479 484 670
187 429 353
189 401 44
269 350 787
210 335 702
302 416 9
179 468 425
266 467 411
48 124 625
21 407 120
10 210 392
38 124 275
78 437 846
32 488 590
60 368 274
129 182 627
282 347 290
263 275 231
276 465 925
62 395 443
391 480 101
177 433 218
377 480 455
233 453 252
160 205 859
5 205 205
219 495 472
15 235 415
9 319 277
134 329 185
78 89 232
30 47 26
53 223 920
209 353 48
72 144 682
172 443 23
106 129 479
358 431 238
5 481 757
209 409 38
206 258 705
145 348 762
208 214 687
354 376 64
225 472 167
416 435 965
361 438 153
269 468 846
215 217 614
266 496 732
10 55 944
210 323 598
19 108 325
122 151 657
255 387 308
385 414 724
32 381 124
399 477 239
14 455 647
287 401 156
74 249 591
238 398 191
207 247 974
26 198 178
144 218 96
17 415 948
145 349 330
391 442 168
41 43 455
95 298 150
259 286 419
134 271 309
346 373 196
94 114 448
43 134 291
219 242 809
116 459 468
332 463 307
55 447 539
35 323 944
6 156 626
175 228 654
372 430 18
264 358 205
207 330 829
122 403 577
27 457 535
333 491 112
5 472 84
180 235 583
160 431 312
96 130 301
28 414 378
64 347 843
133 401 518
121 264 824
28 279 615
225 320 181
213 321 283
118 209 980
79 82 843
429 471 577
18 397 459
375 472 709
35 96 405
460 478 630
98 257 265
221 464 263
205 477 336
4 23 530
276 315 715
4 355 816
39 425 363
179 380 182
54 349 568
78 352 718
5 178 667
287 417 650
225 282 249
90 310 832
3 231 847
64 322 538
64 305 60
119 492 662
43 84 805
2 450 33
158 460 246
18 464 436
76 170 784
261 284 680
41 434 834
74 395 731
197 484 974
350 431 480
35 204 315
66 414 493
76 191 484
116 396 795
370 434 27
130 450 282
373 454 815
140 466 479
275 345 464
138 300 610
167 329 500
206 243 448
296 414 600
100 277 326
187 246 749
2 152 538
304 385 406
383 455 685
49 168 544
441 465 338
271 412 948
35 285 909
251 407 881
157 365 152
104 296 79
25 329 466
164 313 477
218 414 332
236 267 100
33 292 96
164 231 941
122 360 527
133 337 32
113 138 189
203 283 849
64 361 28
39 247 941
46 484 870
6 228 807
300 324 637
65 129 818
81 373 972
393 498 861
183 285 915
75 300 294
77 449 393
52 59 290
4 260 697
72 471 447
3 13 85
220 415 676
84 264 271
69 77 838
97 237 691
68 480 896
418 421 837
111 129 943
76 85 900
308 314 458
215 384 121
191 269 876
19 56 691
23 392 62
64 192 951
2 134 62
121 375 382
202 469 99
169 353 792
98 318 823
41 181 698
43 468 676
161 475 176
19 413 953
100 436 30
236 453 803
351 440 204
137 144 742
98 189 85
1 379 31
232 446 417
114 147 828
201 424 740
60 140 897
376 395 946
170 328 997
159 315 370
30 459 700
398 422 667
97 223 912
425 454 245
200 317 111
36 237 945
93 432 135
37 442 301
29 127 652
190 499 278
105 161 702
138 252 130
30 370 872
97 362 716
252 489 122
206 315 521
161 450 625
395 485 195
384 490 376
232 311 664
58 99 345
106 496 536
445 488 739
195 466 88
128 484 643
136 372 360
404 421 874
115 128 914
199 426 228
199 350 677
336 380 52
163 330 604
227 355 713
301 498 147
90 238 117
84 302 200
159 270 433
225 238 542
154 230 640
89 462 956
123 213 591
24 262 13
165 256 64
20 480 57
77 231 841
211 352 892
120 203 887
217 362 326
21 371 408
146 351 557
310 391 189
1 123 351
2 357 95
196 273 480
351 456 544
34 240 684
391 425 291
200 348 639
54 228 364
112 255 183
181 410 410
69 249 801
218 389 72
11 142 994
250 305 469
140 313 354
345 372 206
3 261 306
246 321 778
96 417 370
25 322 204
170 221 299
100 301 187
244 437 33
185 323 190
316 362 511
87 175 130
235 439 96
2 406 431
86 488 706
271 462 300
8 153 105
275 469 874
30 313 735
96 367 655
9 325 157
168 340 779
135 262 583
344 482 193
42 119 227
186 355 619
424 469 382
142 204 977
15 128 513
344 370 804
18 381 125
335 497 421
149 283 688
156 270 445
441 482 124
224 462 303
422 427 416
136 330 76
129 470 114
265 410 247
76 284 169
6 448 360
98 245 624
51 228 709
72 269 151
264 389 683
69 91 895
16 360 180
451 470 829
178 451 200
183 271 364
423 494 46
276 328 519
175 444 936
345 438 609
271 435 453
35 116 521
298 381 505
77 388 837
96 136 270
136 443 866
70 174 973
1 252 440
221 230 818
236 242 260
148 465 493
109 253 177
103 232 971
215 488 305
91 423 887
342 390 405
127 407 518
138 311 616
384 433 762
51 128 40
49 102 194
8 394 706
35 260 942
185 281 206
76 117 970
10 232 119
74 451 276
62 482 237
9 416 488
2 451 214
201 268 422
488 494 942
204 338 141
83 223 537
67 450 632
217 235 452
340 373 11
121 249 794
50 152 808
365 398 160
344 378 707
410 429 12
79 280 128
224 293 970
284 481 773
7 160 752
62 159 223
183 476 658
142 223 375
156 338 58
157 267 859
119 326 685
144 151 398
161 330 822
80 361 648
352 492 632
265 394 60
235 482 810
63 454 265
16 295 285
121 395 176
362 406 16
172 189 199
84 226 773
387 405 585
339 438 400
129 269 232
22 387 34
149 308 822
26 88 379
56 393 470
173 499 109
189 436 682
355 497 614
438 480 666
363 432 128
268 391 866
423 425 701
301 310 28
392 431 365
34 257 303
91 456 155
107 460 402
378 484 975
269 387 636
173 469 237
192 405 809
201 373 483
168 448 892
279 297 335
343 414 266
28 173 261
107 353 365
186 330 439
90 124 638
118 373 300
299 497 115
15 69 600
194 290 982
376 492 362
12 153 95
89 219 580
75 155 993
11 426 935
340 470 859
116 278 763
119 301 63
66 440 734
155 445 188
429 497 718
80 388 609
107 266 791
220 310 311
294 444 370
12 419 254
3 489 17
126 179 300
180 469 937
403 447 802
257 495 476
19 360 338
172 406 184
160 424 459
3 264 968
295 450 366
395 413 711
85 102 618
25 453 852
317 461 226
229 378 543
68 167 378
314 428 600
102 108 728
215 490 618
131 169 854
132 338 333
104 175 377
222 489 508
356 497 815
157 306 442
55 370 675
392 428 5
211 255 794
204 260 256
12 432 86
154 325 150
119 268 824
119 187 806
122 289 991
154 452 935
133 480 919
123 427 466
486 493 472
141 226 361
25 379 539
215 436 627
42 111 364
8 291 198
399 437 329
344 351 966
200 452 148
285 320 291
99 430 38
285 373 882
27 269 875
129 494 89
63 366 876
132 310 479
11 91 320
132 277 332
132 257 287
47 141 58
104 227 45
24 139 278
254 297 221
22 329 987
82 462 159
318 477 776
70 209 186
233 324 810
208 251 197
51 445 203
139 379 137
29 410 660
110 123 149
342 388 6
201 403 595
424 456 315
441 446 909
252 367 546
267 455 324
432 477 548
86 392 723
231 245 989
334 450 847
279 284 179
258 342 154
348 395 664
15 420 366
78 336 99
282 307 11
196 393 775
6 154 93
146 362 279
170 289 639
57 357 986
369 452 218
138 456 154
100 198 970
74 112 745
301 304 73
177 411 715
369 391 108
157 230 253
90 179 892
163 407 261
71 352 47
152 436 174
460 485 983
70 296 207
81 423 227
155 316 912
27 384 256
207 368 589
367 494 231
289 313 271
100 217 667
32 357 844
92 330 404
278 489 902
25 407 652
21 331 877
114 427 134
138 263 872
367 405 914
18 149 176
103 425 447
102 432 258
190 370 166
75 183 8
73 401 437
42 49 913
20 70 451
164 293 994
86 276 320
426 478 63
18 365 605
16 246 468
311 436 12
175 348 490
53 465 848
219 408 180
264 357 972
27 487 720
76 171 701
51 59 162
196 380 152
364 421 29
82 369 990
49 233 862
60 277 799
194 212 659
155 489 999
140 393 533
40 392 683
317 496 467
115 181 769
268 417 936
466 490 521
177 408 439
304 400 811
323 326 606
84 155 512
121 314 419
219 379 852
370 411 756
83 150 897
1 397 329
312 340 255
30 396 723
160 236 276
215 440 596
24 261 30
324 489 166
125 337 684
81 435 492
219 418 274
274 378 948
393 489 863
91 444 213
336 341 691
89 363 908
262 478 852
295 337 762
76 133 112
306 316 728
157 377 496
276 298 287
151 204 741
164 383 603
234 429 659
84 327 592
125 455 473
198 383 906
234 268 482
218 280 546
108 142 947
207 291 720
18 50 679
149 491 723
195 361 26
110 345 438
379 430 380
455 481 172
34 79 557
187 250 509
141 467 715
203 450 434
2 29 777
322 412 192
378 460 461
346 371 787
179 389 926
342 482 749
36 289 919
16 302 469
348 426 882
184 320 426
94 136 26
84 353 545
34 455 882
138 160 977
99 463 292
16 205 128
108 421 423
229 400 241
409 464 202
177 392 223
71 111 492
58 182 871
54 373 99
174 337 378
329 391 793
69 407 521
301 484 196
165 362 816
18 103 214
230 260 609
60 477 175
137 141 46
37 110 870
149 367 912
253 470 283
105 456 605
330 444 368
9 110 244
86 383 907
261 272 226
44 410 783
146 360 216
18 403 552
67 205 492
286 331 714
180 370 114
84 412 499
210 217 29
195 403 264
157 308 573
382 449 855
8 236 360
120 178 596
69 304 881
118 254 499
47 164 103
78 427 380
58 449 96
38 302 517
140 411 569
284 288 573
279 485 547
173 409 84
108 122 55
89 422 639
146 455 628
47 233 572
473 493 274
224 274 681
380 472 313
279 334 549
261 290 562
212 418 38
151 195 68
225 262 910
165 311 496
272 275 454
139 295 725
74 122 22
134 195 517
239 309 882
202 300 482
201 222 708
397 493 943
255 322 601
19 454 695
209 231 420
278 395 32
49 259 606
205 418 755
382 473 841
262 282 91
302 456 409
177 211 27
134 465 652
39 290 277
310 377 583
203 238 692
198 294 725
296 454 656
61 115 58
175 259 827
11 203 131
76 449 834
193 264 296
15 68 695
33 376 297
331 411 786
302 466 783
345 395 97
29 486 818
393 398 125
185 488 509
218 486 654
93 334 9
247 296 691
362 459 940
106 177 926
255 358 542
166 487 270
179 262 90
311 334 459
97 456 191
103 241 21
256 389 285
174 313 12
91 227 424
99 485 439
218 235 167
244 321 985
164 494 323
387 428 352
315 488 138
361 366 275
289 498 966
254 394 421
138 206 962
136 323 797
350 488 621
29 414 367
423 472 849
354 379 143
268 485 663
343 479 645
306 442 711
1 85 873
83 494 388
181 259 410
37 125 721
208 388 742
196 450 416
230 306 720
290 397 446
147 435 755
43 208 215
285 346 798
43 353 805
69 227 64
82 226 935
142 336 491
114 411 750
334 448 20
88 190 689
227 236 43
326 360 229
154 400 406
273 281 67
334 388 349
15 393 430
3 99 466
218 481 342
40 484 989
60 173 171
149 482 465
104 232 820
306 313 404
248 475 445
386 495 839
20 123 718
123 363 536
308 453 149
401 471 748
47 202 966
133 406 414
138 381 233
193 404 450
124 464 658
96 489 108
125 423 309
416 469 757
207 299 679
139 160 227
218 355 625
197 200 239
132 224 132
116 126 434
32 42 222
52 431 186
68 219 121
81 487 527
67 378 777
140 487 251
93 275 343
259 350 213
259 326 624
288 401 943
52 409 177
41 236 958
209 460 950
242 402 845
42 447 307
144 253 674
27 299 772
163 406 392
367 412 617
16 199 7
448 455 685
255 364 148
55 285 147
20 109 494
404 476 473
136 409 207
325 333 831
210 300 157
55 71 882
33 146 608
27 437 639
72 302 326
346 400 76
22 310 460
264 399 194
196 421 616
199 411 95
36 201 135
122 328 785
76 346 69
16 103 978
136 205 76
357 470 726
162 436 415
172 221 35
302 471 958
90 224 425
71 281 481
209 475 475
97 174 702
108 217 962
161 313 267
200 445 251
447 450 477
176 212 488
56 496 710
165 212 848
104 419 530
372 426 757
19 293 875
35 458 301
77 414 436
376 446 384
65 331 393
406 412 877
41 143 648
221 256 580
352 420 134
9 40 123
41 66 662
234 440 237
187 387 454
28 268 562
62 489 109
8 20 88
39 327 782
93 225 480
227 288 643
173 194 788
165 391 789
268 351 843
263 309 591
171 218 172
82 474 268
321 484 802
34 245 425
84 456 788
57 464 352
254 370 437
59 274 861
78 386 158
46 384 1
443 486 554
81 179 390
91 361 275
277 345 71
79 441 9
37 464 103
111 457 523
147 425 116
192 456 7
225 405 915
342 481 35
254 267 77
233 257 697
171 369 260
61 243 373
82 355 480
6 83 790
40 417 723
136 294 645
93 477 493
393 473 964
410 467 856
67 331 379
404 425 907
240 364 469
115 464 750
44 141 265
155 288 440
34 402 454
160 235 404
336 473 884
33 468 544
209 302 582
92 175 884
14 102 858
123 142 874
348 379 723
32 261 319
83 455 794
140 350 45
318 465 478
346 384 863
266 438 7
430 438 999
109 278 697
268 326 325
418 484 759
145 430 745
32 462 195
151 403 964
121 464 255
63 399 438
259 358 161
55 222 285
88 303 28
317 430 578
326 497 44
368 417 734
39 499 862
92 336 504
178 370 152
128 383 655
90 303 532
10 88 672
34 196 277
146 194 488
264 273 746
41 318 521
84 286 429
20 451 394
123 485 858
323 485 42
133 198 788
25 61 205
200 376 666
211 424 436
145 193 604
96 467 686
167 297 171
164 381 845
5 37 977
221 329 860
223 406 265
64 132 661
319 355 239
216 303 254
175 214 399
17 149 625
225 489 395
172 371 134
188 285 482
44 445 855
203 301 407
123 419 62
195 371 713
26 154 507
29 493 999
34 431 705
116 293 623
3 191 180
231 246 613
44 365 145
410 428 893
92 274 482
304 350 8
70 357 928
50 305 652
350 429 383
274 304 894
120 431 375
36 98 749
177 425 537
120 247 413
186 474 157
254 499 864
177 178 342
107 328 200
22 238 225
364 379 149
57 77 487
355 462 91
398 459 393
1 348 70
277 363 124
84 159 2
110 293 580
375 480 35
325 377 757
8 288 863
124 151 550
55 453 524
6 443 99
10 13 17
25 464 742
139 251 184
77 145 653
46 287 787
333 423 55
163 346 63
129 222 245
119 170 952
255 480 702
152 245 326
117 151 75
439 497 979
278 447 551
255 282 688
135 444 331
140 437 374
202 215 636
238 479 390
52 103 763
158 231 445
84 457 898
67 407 401
79 353 553
241 345 858
113 289 149
250 489 530
415 425 844
186 482 571
392 475 396
68 356 892
35 108 126
100 350 440
192 365 73
293 326 519
62 254 881
235 316 872
62 110 247
202 427 437
51 270 263
201 400 41
239 331 887
334 405 653
110 268 366
230 310 850
368 408 487
13 309 72
385 467 170
400 484 318
150 380 793
105 327 498
108 159 248
24 125 814
256 330 919
124 335 780
291 490 709
7 446 807
141 286 488
27 367 936
152 443 597
317 377 304
43 484 87
225 429 633
214 226 451
86 293 965
421 455 488
48 212 959
18 385 12
39 199 778
62 458 925
221 279 739
41 278 968
281 466 328
8 195 819
166 357 46
66 313 273
320 402 601
95 498 674
204 214 12
139 299 768
402 456 252
111 403 202
231 375 400
93 272 28
125 261 643
99 190 85
121 188 573
163 323 117
57 472 730
335 472 833
94 306 435
292 310 824
11 357 529
468 484 228
11 294 149
92 492 30
41 298 807
256 406 982
71 401 675
261 340 783
43 269 886
89 136 437
148 463 62
313 478 287
33 231 892
159 188 230
352 405 693
9 192 875
214 321 63
17 425 556
446 479 432
180 240 595
140 359 254
123 166 729
116 411 100
81 147 923
436 440 15
241 289 274
126 488 580
85 330 672
301 308 509
136 271 117
79 249 824
104 111 994
61 230 422
129 300 905
407 462 930
252 388 119
67 228 149
95 458 581
221 465 202
17 303 160
45 276 108
38 451 573
117 319 170
69 320 805
171 377 649
164 247 887
103 287 260
62 264 767
169 186 187
125 172 377
425 472 909
209 389 403
129 214 272
209 213 144
28 217 755
437 445 670
113 355 383
353 361 894
381 416 786
65 494 310
126 393 876
180 394 354
363 465 851
18 215 342
87 145 897
121 408 383
319 460 525
281 455 954
102 136 585
38 427 492
52 417 252
35 163 711
155 323 368
23 233 886
166 405 523
189 202 177
90 182 956
155 263 241
351 412 77
27 237 799
68 485 979
73 308 182
91 154 320
404 408 693
444 493 676
132 192 848
110 205 161
210 367 127
412 485 923
62 422 460
2 332 559
224 269 220
36 328 592
5 136 290
145 402 560
96 430 760
404 422 848
188 392 804
95 237 871
329 485 790
155 217 499
1 201 444
98 383 50
215 466 244
105 208 781
240 409 779
244 345 996
161 308 328
28 125 90
204 304 80
291 414 427
453 496 295
483 495 548
172 203 913
62 179 448
34 175 9
215 263 894
290 322 578
270 484 462
5 88 384
139 331 965
14 26 618
227 312 341
28 304 746
46 447 961
244 357 170
75 389 160
154 258 776
92 416 702
246 340 533
345 477 390
272 376 248
375 468 272
238 497 559
54 236 925
180 196 731
25 455 480
18 418 682
20 398 409
178 268 11
38 445 839
131 390 293
43 200 112
27 96 556
134 421 179
216 369 213
297 420 190
381 461 650
201 383 950
330 406 968
204 261 59
50 83 135
225 375 175
35 166 958
94 155 764
145 323 99
116 211 339
144 152 239
245 255 115
165 239 697
4 5 311
404 447 179
116 130 62
111 175 557
265 457 28
331 394 708
135 421 36
308 414 44
15 191 103
245 492 709
90 369 613
29 156 273
382 386 209
81 126 953
397 411 367
298 468 241
187 348 179
402 461 337
359 410 949
366 396 366
97 378 187
349 454 799
268 309 943
377 431 37
35 55 215
47 436 843
48 127 96
56 88 904
278 437 94
59 375 437
27 227 259
242 318 799
54 460 356
379 488 119
92 190 215
422 495 879
184 453 214
234 365 631
252 298 228
170 175 611
412 423 379
147 489 822
241 394 770
371 384 946
11 146 954
52 314 232
99 171 522
25 260 133
334 413 151
10 475 345
109 284 210
215 305 191
417 498 659
360 470 879
17 238 655
1 332 853
109 305 852
441 476 952
58 94 748
168 209 630
83 115 640
352 449 318
330 457 419
225 285 886
252 351 334
44 334 498
205 337 489
6 299 190
107 424 746
232 390 528
80 431 291
480 494 800
142 235 971
367 449 306
148 356 966
30 165 440
129 230 692
179 242 694
8 403 345
284 310 334
105 204 761
250 478 41
188 373 383
39 135 632
23 205 202
88 220 195
84 132 348
260 354 653
208 406 172
162 489 705
335 429 492
280 327 794
220 396 563
171 231 738
341 404 310
89 298 697
105 493 952
172 328 741
37 267 724
4 238 666
13 144 5
126 258 415
128 343 982
174 248 82
105 131 169
293 394 382
163 209 376
311 461 375
238 443 942
111 173 548
438 489 869
125 312 19
294 374 680
9 249 93
190 252 286
155 442 37
395 448 710
151 433 166
87 138 764
311 392 526
134 330 938
304 398 947
39 46 707
55 275 965
365 376 662
313 317 460
148 352 199
206 367 253
46 493 745
94 414 124
286 395 496
81 245 482
323 461 439
346 361 328
389 450 306
161 418 53
123 228 53
88 126 730
73 158 132
284 335 97
42 43 756
375 499 763
32 77 102
32 53 228
97 129 789
110 376 949
335 430 256
164 181 400
258 339 988
299 357 604
199 418 77
37 236 938
61 169 355
149 225 382
118 233 884
68 217 857
348 414 725
204 498 305
109 226 299
82 192 278
28 172 995
267 338 634
8 143 63
391 472 476
167 373 498
131 147 384
93 248 125
336 371 156
29 229 938
283 401 447
90 343 772
200 263 722
21 43 457
100 170 693
35 319 568
405 425 83
158 427 114
70 72 685
